route_id,service_id,trip_id,trip_headsign,direction_id,block_id
ME1,46909-_ME135-S,4858277,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME136-S,4858289,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME138-S,4858332,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME138-S,4858348,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME140-S,4858391,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME140-S,4858395,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME142-S,4858418,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME143-S,4858428,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME145-S,4858454,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME147-S,4858484,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME147-S,4858488,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME101-LAMJV,4671715,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME102-LAMJV,4671720,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME103-LAMJV,4671736,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME104-LAMJV,4671744,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME104-LAMJV,4671746,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME104-LAMJV,4671752,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME104-LAMJV,4671756,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME105-LAMJV,4671764,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME105-LAMJV,4671766,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671832,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671836,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671838,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671842,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME109-LAMJV,4671864,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME110-LAMJV,4671881,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671918,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671924,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671930,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671934,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671938,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671940,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME112-LAMJV,4671946,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME113-LAMJV,4671954,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME113-LAMJV,4671968,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME114-LAMJV,4671982,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME114-LAMJV,4672008,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME115-LAMJV,4672038,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME115-LAMJV,4672040,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME115-LAMJV,4672042,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672052,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672072,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME117-LAMJV,4672076,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME118-LAMJV,4672086,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME119-LAMJV,4672092,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME120-LAMJV,4672096,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672130,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672136,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672138,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672140,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672160,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672162,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672178,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME126-LAMJV,4672196,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME126-LAMJV,4672202,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME126-LAMJV,4672206,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME127-LAMJV,4672227,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME131-LAMJV,4672272,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME132-LAMJV,4672280,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME133-LAMJV,4672284,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME134-LAMJV,4672300,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME134-LAMJV,4672306,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME140-LAMJV,4672409,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME142-LAMJV,4672455,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME146-LAMJV,4672539,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME146-LAMJV,4672547,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME149-LAMJV,4672575,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME151-LAMJV,4672597,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME153-LAMJV,4672647,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME153-LAMJV,4672661,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME154-LAMJV,4672689,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME156-LAMJV,4672719,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME158-LAMJV,4672736,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME161-LAMJV,4672785,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME161-LAMJV,4672787,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME161-LAMJV,4672789,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME165-LAMJV,4672832,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME165-LAMJV,4672836,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME165-LAMJV,4672842,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME167-LAMJV,4672864,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME167-LAMJV,4672866,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME167-LAMJV,4672870,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME167-LAMJV,4672872,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME168-LAMJV,4672888,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME170-LAMJV,4672899,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME138-LAMJV,4672323,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME138-LAMJV,4672331,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME138-LAMJV,4672337,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME138-LAMJV,4672345,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME141-LAMJV,4672427,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME141-LAMJV,4672433,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME148-LAMJV,4672567,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME148-LAMJV,4672571,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME150-LAMJV,4672593,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME152-LAMJV,4672643,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME157-LAMJV,4672723,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME159-LAMJV,4672765,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME166-LAMJV,4672846,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME166-LAMJV,4672850,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME166-LAMJV,4672852,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME139-S,4858365,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME139-S,4858367,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME141-S,4858406,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME144-S,4858450,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME148-S,4858505,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908296,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908298,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908310,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908332,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908336,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME102-D,4908341,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME102-D,4908357,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME102-D,4908367,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME103-D,4908373,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME103-D,4908381,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME103-D,4908411,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME104-D,4908416,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME104-D,4908440,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME104-D,4908446,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME104-D,4908448,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME104-D,4908454,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME105-D,4908480,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908562,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908568,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME108-D,4908580,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME108-D,4908588,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME109-D,4908609,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME110-D,4908657,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME111-D,4908661,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME111-D,4908695,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME113-D,4908735,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME115-D,4908775,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME115-D,4908779,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME116-D,4908793,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856873,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856907,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME102-LAMJV,4856916,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME102-LAMJV,4856918,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856979,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856991,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856993,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856999,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME105-LAMJV,4857013,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857021,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857029,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857045,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME107-LAMJV,4857054,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME107-LAMJV,4857064,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME107-LAMJV,4857074,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857094,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857096,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857100,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857108,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857112,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME110-LAMJV,4857128,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME110-LAMJV,4857132,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME110-LAMJV,4857152,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME113-LAMJV,4857192,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME114-LAMJV,4857196,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME114-LAMJV,4857204,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME114-LAMJV,4857212,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME115-LAMJV,4857248,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME116-LAMJV,4857262,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857309,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857321,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857323,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857335,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME119-LAMJV,4857350,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857390,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857402,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857418,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857425,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857429,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857431,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857449,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME122-LAMJV,4857478,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857498,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857508,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857510,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857512,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857514,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857516,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857524,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857536,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857550,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857560,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME126-LAMJV,4857575,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME126-LAMJV,4857581,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME126-LAMJV,4857585,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME126-LAMJV,4857593,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME127-LAMJV,4857599,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME128-LAMJV,4857627,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME129-LAMJV,4857629,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME131-LAMJV,4857645,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME132-LAMJV,4857653,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME133-LAMJV,4857669,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME133-LAMJV,4857683,Villeneuve D Ascq 4 Cantons Stade,1,
20R,46947-_20R54-LAMJV,4867904,Tressin Place,0,
20R,46947-_20R55-LAMJV,4867905,Tressin Place,0,
930,47193-_93001-LAMJV,4876081,Haubourdin Beaupre Canteraine,1,
934,47197-_93402-LAMJV,4876109,La Bassee Monument Aux Morts,0,
CITT,46241-CITT01-LAMJV,4774002,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT01-LAMJV,4774008,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT02-LAMJV,4774040,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT04-LAMJV,4774082,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT05-LAMJV,4774086,Neuville En Ferrain Prom De Flandre,1,
MWR,46184-_MWR01-LAMJV,4770556,Roubaix Euroteleport,1,
MWR,46184-_MWR03-LAMJV,4770580,Roubaix Euroteleport,1,
30,46169-__3001-LAMJV,4769594,Wasquehal Jp Sartre,1,
30,46169-__3001-LAMJV,4769606,Wasquehal Jp Sartre,1,
30,46169-__3002-LAMJV,4769622,Wasquehal Jp Sartre,1,
30,46169-__3002-LAMJV,4769624,Wasquehal Jp Sartre,1,
30,46169-__3002-LAMJV,4769630,Wasquehal Jp Sartre,1,
30,46169-__3003-LAMJV,4769643,Wasquehal Jp Sartre,1,
30,46169-__3003-LAMJV,4769645,Wasquehal Jp Sartre,1,
34,46175-__3402-LAMJV,4769977,Roubaix Euroteleport,1,
34,46175-__3403-LAMJV,4769983,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3403-LAMJV,4769987,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3404-LAMJV,4770012,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3406-LAMJV,4770033,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3406-LAMJV,4770039,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3406-LAMJV,4770040,Roubaix Euroteleport,1,
34,46175-__3406-LAMJV,4770041,Villeneuve D Ascq Pont De Bois,0,
30,46170-__3001-S,4769670,Wasquehal Jp Sartre,1,
30,46170-__3002-S,4769680,Wasquehal Jp Sartre,1,
30,46170-__3002-S,4769696,Wasquehal Jp Sartre,1,
30,46170-__3002-S,4769700,Wasquehal Jp Sartre,1,
34,46176-__3401-S,4770060,Roubaix Euroteleport,1,
34,46176-__3401-S,4770062,Roubaix Euroteleport,1,
34,46176-__3402-S,4770067,Roubaix Euroteleport,1,
34,46176-__3403-S,4770088,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3404-S,4770104,Roubaix Euroteleport,1,
34,46176-__3404-S,4770108,Roubaix Euroteleport,1,
34,46176-__3404-S,4770113,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3408-S,4770143,Roubaix Euroteleport,1,
34,46176-__3408-S,4770146,Villeneuve D Ascq Pont De Bois,0,
CITT,46242-CITT04-S,4774208,Neuville En Ferrain Prom De Flandre,1,
MWR,46185-_MWR01-S,4770592,Roubaix Euroteleport,1,
MWR,46185-_MWR02-S,4770608,Roubaix Euroteleport,1,
MWR,46185-_MWR03-S,4770614,Roubaix Euroteleport,1,
30,46171-__3001-D,4769726,Wasquehal Jp Sartre,1,
30,46171-__3002-D,4769744,Wasquehal Jp Sartre,1,
34,46177-__3401-D,4770156,Roubaix Euroteleport,1,
34,46177-__3402-D,4770167,Roubaix Euroteleport,1,
34,46177-__3402-D,4770168,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3402-D,4770169,Roubaix Euroteleport,1,
34,46177-__3403-D,4770185,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3404-D,4770201,Villeneuve D Ascq Pont De Bois,0,
CITT,46243-CITT01-D,4774281,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT02-D,4774287,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT02-D,4774296,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT03-D,4774312,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT03-D,4774324,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT04-D,4774338,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT04-D,4774347,Neuville En Ferrain Prom De Flandre,1,
ME1,47595-_ME101-D,4906157,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME101-D,4906185,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME101-D,4906191,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME102-D,4906206,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME102-D,4906224,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME102-D,4906242,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME104-D,4906286,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME104-D,4906304,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME104-D,4906308,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME104-D,4906314,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906348,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906352,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906358,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906378,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906388,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906390,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME109-D,4906443,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME109-D,4906455,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906466,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906468,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906474,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906478,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906496,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME111-D,4906513,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME111-D,4906521,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME111-D,4906525,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME112-D,4906535,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME112-D,4906547,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME113-D,4906567,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME113-D,4906569,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME113-D,4906575,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME114-D,4906588,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME114-D,4906592,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME118-D,4906678,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME119-D,4906725,Villeneuve D Ascq 4 Cantons Stade,1,
35,46515-__3502-LAMJV,4804028,Wattrelos Quart. Beaulieu,0,
35,46515-__3503-LAMJV,4804040,Wattrelos Quart. Beaulieu,0,
L3,46538-__L351-LAMJV,4806216,Wattrelos Quart. Beaulieu,1,
L3,46538-__L353-LAMJV,4806254,Wattrelos Quart. Beaulieu,1,
L3,46538-__L355-LAMJV,4806275,Wattrelos Quart. Beaulieu,1,
L3,46538-__L355-LAMJV,4806279,Wattrelos Quart. Beaulieu,1,
L3,46538-__L356-LAMJV,4806301,Wattrelos Quart. Beaulieu,1,
L3,46538-__L358-LAMJV,4806367,Wattrelos Quart. Beaulieu,1,
L3,46538-__L359-LAMJV,4806374,Wattrelos Quart. Beaulieu,1,
L3,46538-__L360-LAMJV,4806393,Wattrelos Quart. Beaulieu,1,
L3,46538-__L361-LAMJV,4806401,Wattrelos Quart. Beaulieu,1,
L3,46538-__L362-LAMJV,4806415,Wattrelos Quart. Beaulieu,1,
L3,46538-__L363-LAMJV,4806461,Wattrelos Quart. Beaulieu,1,
L3,46538-__L367-LAMJV,4806494,Wattrelos Quart. Beaulieu,1,
L3,46538-__L369-LAMJV,4806530,Wattrelos Quart. Beaulieu,1,
L3,46538-__L369-LAMJV,4806540,Wattrelos Quart. Beaulieu,1,
L3,46538-__L370-LAMJV,4806550,Wattrelos Quart. Beaulieu,1,
L3,46538-__L373-LAMJV,4806592,Wattrelos Quart. Beaulieu,1,
35,46516-__3501-S,4804148,Wattrelos Quart. Beaulieu,0,
35,46516-__3503-S,4804182,Wattrelos Quart. Beaulieu,0,
L3,46539-__L351-S,4806617,Wattrelos Quart. Beaulieu,1,
L3,46539-__L352-S,4806656,Wattrelos Quart. Beaulieu,1,
L3,46539-__L355-S,4806714,Wattrelos Quart. Beaulieu,1,
L3,46539-__L355-S,4806724,Wattrelos Quart. Beaulieu,1,
L3,46539-__L356-S,4806737,Wattrelos Quart. Beaulieu,1,
L3,46539-__L356-S,4806750,Wattrelos Quart. Beaulieu,1,
L3,46539-__L357-S,4806785,Wattrelos Quart. Beaulieu,1,
L3,46539-__L358-S,4806809,Wattrelos Quart. Beaulieu,1,
L3,46539-__L361-S,4806835,Wattrelos Quart. Beaulieu,1,
L3,46539-__L362-S,4806861,Wattrelos Quart. Beaulieu,1,
L3,46539-__L362-S,4806864,Wattrelos Quart. Beaulieu,1,
L3,46540-__L350-D,4806890,Wattrelos Quart. Beaulieu,1,
L3,46540-__L351-D,4806899,Wattrelos Quart. Beaulieu,1,
